LSXPHOTO000003005,2018-09-25 16:23:15,12.8,26.6,198,8
LSXPHOTO000004047,2019-11-25 16:53:00,16,8.3,72,6
DYKZ0000000009137,2019-11-25 17:00:00,12.7,10.5,3297,8
LSYPHOTO000009926,2019-11-25 17:00:00,14.7,9,72,9
LSXPHOTO000004012,2019-11-25 17:02:00,16,8.5,73,7
DYKZ0000000009131,2019-11-25 17:03:01,12.2,15.1,3321,6
LSXPHOTO000004046,2019-11-25 17:16:01,16,6.4,73,7
DYKZ0000000009132,2019-11-25 17:18:00,11.6,9.5,2907,5
LSXPHOTO000004047,2019-11-25 17:23:01,15.9,7.3,73,7
DYKZ0000000009136,2019-11-25 17:30:01,11.8,12.5,35,3
LSYPHOTO000009926,2019-11-25 17:30:00,14.7,8.5,73,10
DYKZ0000000009137,2019-11-25 17:30:00,12.3,9,3297,8
LSXPHOTO000004012,2019-11-25 17:32:00,16,7.6,73,7
DYKZ0000000009131,2019-11-25 17:33:01,12.1,12.9,3321,6
LSXPHOTO000004046,2019-11-25 17:46:01,15.9,5.9,73,7
DYKZ0000000009132,2019-11-25 17:48:00,11.4,5.9,2907,5
DYKZ0000000009133,2019-11-25 17:52:00,12.2,10.5,3220,5
LSXPHOTO000004047,2019-11-25 17:53:00,15.9,6.8,73,7
LSYPHOTO000009926,2019-11-25 18:00:00,14.7,7.8,73,10
DYKZ0000000009137,2019-11-25 18:00:00,12.2,7.8,3298,9
LSXPHOTO000004012,2019-11-25 18:02:01,16,7.3,74,8
DYKZ0000000009136,2019-11-25 18:00:01,11.7,11.2,36,4
DYKZ0000000009131,2019-11-25 18:03:00,12.1,11,3322,7
LSXPHOTO000004046,2019-11-25 18:16:00,15.9,5.1,74,8
DYKZ0000000009132,2019-11-25 18:18:01,11.3,3.9,2908,6
DYKZ0000000009133,2019-11-25 18:22:00,12.1,8.8,3221,6
LSXPHOTO000004047,2019-11-25 18:23:01,16,6.4,74,8
LSYPHOTO000009926,2019-11-25 18:30:00,14.7,7.6,74,11
DYKZ0000000009137,2019-11-25 18:30:01,12.1,6.4,3298,9
LSXPHOTO000004012,2019-11-25 18:32:01,16,6.8,74,8
DYKZ0000000009131,2019-11-25 18:33:00,12,9.8,3322,7
LSXPHOTO000004046,2019-11-25 18:46:01,16,5.1,74,8
DYKZ0000000009132,2019-11-25 18:48:01,11.3,2.7,2908,6
DYKZ0000000009133,2019-11-25 18:52:00,12,8.5,3221,6
LSXPHOTO000004047,2019-11-25 18:53:01,16,6.1,74,8
LSYPHOTO000009926,2019-11-25 19:00:00,14.7,7.6,74,11
DYKZ0000000009137,2019-11-25 19:00:01,12,7.1,3299,10
LSXPHOTO000004012,2019-11-25 19:02:00,16,6.8,75,9
DYKZ0000000009131,2019-11-25 19:03:00,11.9,9.3,3323,8
LSXPHOTO000004046,2019-11-25 19:16:00,16,5.1,75,9
DYKZ0000000009132,2019-11-25 19:18:01,11.2,2,2909,7
DYKZ0000000009133,2019-11-25 19:22:00,11.9,9,3222,7
LSXPHOTO000004047,2019-11-25 19:23:00,16,6.1,75,9
LSYPHOTO000009926,2019-11-25 19:30:00,14.7,7.3,75,12
DYKZ0000000009137,2019-11-25 19:30:00,12,7.6,3299,10
DYKZ0000000009136,2019-11-25 19:30:00,11.6,11.7,37,5
LSXPHOTO000004012,2019-11-25 19:32:01,16,6.6,75,9
DYKZ0000000009131,2019-11-25 19:33:00,11.9,8.8,3323,8
LSXPHOTO000004046,2019-11-25 19:46:00,16,4.9,75,9
DYKZ0000000009132,2019-11-25 19:48:01,11.2,1.5,2909,7
DYKZ0000000009133,2019-11-25 19:52:00,11.9,9,3222,7
LSXPHOTO000004047,2019-11-25 19:53:01,16,6.1,75,9
LSYPHOTO000009926,2019-11-25 20:00:00,14.7,7.1,75,12
DYKZ0000000009137,2019-11-25 20:00:01,11.9,7.6,3300,11
LSXPHOTO000004012,2019-11-25 20:02:01,16,6.6,76,10
DYKZ0000000009131,2019-11-25 20:03:01,12.1,8.3,3324,9
LSXPHOTO000004046,2019-11-25 20:16:01,16,4.4,76,10
DYKZ0000000009132,2019-11-25 20:18:01,11.2,1.2,2910,8
LSXPHOTO000004047,2019-11-25 20:23:01,16,5.6,76,10
LSYPHOTO000009926,2019-11-25 20:30:00,14.7,6.6,76,13
DYKZ0000000009136,2019-11-25 20:30:01,11.9,7.1,38,6
LSXPHOTO000004012,2019-11-25 20:32:00,16,6.1,76,10
DYKZ0000000009131,2019-11-25 20:33:01,12.1,5.6,3324,9
LSXPHOTO000004046,2019-11-25 20:46:01,16,4.2,76,10
DYKZ0000000009132,2019-11-25 20:48:01,11.2,1,2910,8
DYKZ0000000009133,2019-11-25 20:52:00,12.2,3.2,3223,8
LSXPHOTO000004047,2019-11-25 20:53:00,16,5.4,76,10
LSYPHOTO000009926,2019-11-25 21:00:01,14.7,6.6,76,13
LSXPHOTO000004012,2019-11-25 21:02:01,15.9,5.9,77,11
DYKZ0000000009131,2019-11-25 21:03:01,12.1,4.4,3325,10
LSXPHOTO000004046,2019-11-25 21:16:00,16,4.2,77,11
DYKZ0000000009133,2019-11-25 21:20:00,12.1,2.7,3224,9
LSYPHOTO000009926,2019-11-25 21:30:00,14.6,6.6,77,14
LSXPHOTO000004012,2019-11-25 21:32:00,16,5.9,77,11
DYKZ0000000009131,2019-11-25 21:33:00,12.1,4.4,3325,10
LSXPHOTO000004046,2019-11-25 21:46:00,16,3.9,77,11
DYKZ0000000009132,2019-11-25 21:48:00,11.1,1,2911,9
DYKZ0000000009133,2019-11-25 21:50:00,12.1,2.4,3224,9
LSXPHOTO000004047,2019-11-25 21:53:00,16,5.4,77,11
LSYPHOTO000009926,2019-11-25 22:00:00,14.6,6.4,77,14
DYKZ0000000009137,2019-11-25 22:00:01,12.2,0.7,3302,13
LSXPHOTO000004012,2019-11-25 22:02:00,16,6.1,78,12
DYKZ0000000009131,2019-11-25 22:03:01,12.1,3.9,3326,11
DYKZ0000000009136,2019-11-25 22:00:00,11.9,4.9,40,8
LSXPHOTO000004046,2019-11-25 22:16:00,16,3.9,78,12
DYKZ0000000009132,2019-11-25 22:18:00,11.1,1.2,2912,10
DYKZ0000000009133,2019-11-25 22:20:00,12.1,2.2,3225,10
LSXPHOTO000004047,2019-11-25 22:23:00,16,5.4,78,12
DYKZ0000000009137,2019-11-25 22:30:00,12.2,0.7,3302,13
LSYPHOTO000009926,2019-11-25 22:30:00,14.6,6.6,78,15
LSXPHOTO000004012,2019-11-25 22:32:01,15.9,5.9,78,12
DYKZ0000000009131,2019-11-25 22:33:01,12.1,3.9,3326,11
LSXPHOTO000004046,2019-11-25 22:46:01,16,4.2,78,12
DYKZ0000000009132,2019-11-25 22:48:00,11.1,0.7,2912,10
DYKZ0000000009133,2019-11-25 22:50:01,12.1,1.7,3225,10
LSXPHOTO000004047,2019-11-25 22:53:00,16,5.4,78,12
DYKZ0000000009137,2019-11-25 23:00:01,12.2,0.7,3303,14
LSYPHOTO000009926,2019-11-25 23:00:00,14.6,6.4,78,15
LSXPHOTO000004012,2019-11-25 23:02:01,15.9,5.9,79,13
DYKZ0000000009131,2019-11-25 23:03:01,12.1,3.7,3327,12
LSXPHOTO000004046,2019-11-25 23:16:01,16,4.2,79,13
DYKZ0000000009132,2019-11-25 23:18:00,11.1,0.5,2913,11
DYKZ0000000009133,2019-11-25 23:20:00,12.1,1.2,3226,11
LSXPHOTO000004047,2019-11-25 23:23:01,15.9,5.1,79,13
LSYPHOTO000009926,2019-11-25 23:30:01,14.6,6.4,79,16
DYKZ0000000009137,2019-11-25 23:30:00,12.2,0.5,3303,14
LSXPHOTO000004012,2019-11-25 23:32:00,15.9,5.9,79,13
DYKZ0000000009131,2019-11-25 23:33:01,12.1,3.4,3327,12
LSXPHOTO000004046,2019-11-25 23:46:01,16,3.9,79,13
DYKZ0000000009132,2019-11-25 23:48:00,11,0,2913,11
DYKZ0000000009133,2019-11-25 23:50:00,12.1,0.7,3226,11
LSXPHOTO000004047,2019-11-25 23:53:01,15.9,5.1,79,13
LSYPHOTO000009926,2019-11-26 0:00:00,14.6,6.4,79,16
LSXPHOTO000004012,2019-11-26 0:02:00,15.9,5.9,80,14
DYKZ0000000009131,2019-11-26 0:03:01,12.1,3.2,3328,13
LSXPHOTO000004046,2019-11-26 0:16:00,15.9,3.9,80,14
DYKZ0000000009133,2019-11-26 0:20:00,12.1,0.5,3227,12
LSXPHOTO000004047,2019-11-26 0:23:00,15.9,5.4,80,14
LSYPHOTO000009926,2019-11-26 0:30:00,14.6,6.4,80,17
DYKZ0000000009137,2019-11-26 0:30:00,12.2,-0.1,3304,15
LSXPHOTO000004012,2019-11-26 0:32:01,15.9,5.6,80,14
DYKZ0000000009131,2019-11-26 0:33:01,12,2.9,3328,13
DYKZ0000000009136,2019-11-26 0:30:01,11.8,3.7,42,10
LSXPHOTO000004046,2019-11-26 0:46:01,15.9,3.9,80,14
DYKZ0000000009133,2019-11-26 0:50:00,12.1,0.2,3227,12
LSXPHOTO000004047,2019-11-26 0:53:00,15.9,5.4,80,14
DYKZ0000000009137,2019-11-26 1:00:01,12.1,-0.4,3305,16
LSYPHOTO000009926,2019-11-26 1:00:00,14.6,6.1,80,17
DYKZ0000000009136,2019-11-26 1:00:00,11.8,3.4,43,11
LSXPHOTO000004012,2019-11-26 1:02:00,15.9,5.6,81,15
DYKZ0000000009131,2019-11-26 1:03:00,12,2.4,3329,14
LSXPHOTO000004046,2019-11-26 1:16:00,15.9,3.7,81,15
DYKZ0000000009133,2019-11-26 1:20:00,12,0,3228,13
LSXPHOTO000004047,2019-11-26 1:23:01,15.9,5.1,81,15
LSYPHOTO000009926,2019-11-26 1:30:01,14.6,6.1,81,18
DYKZ0000000009137,2019-11-26 1:30:01,12.1,-0.6,3305,16
LSXPHOTO000004012,2019-11-26 1:32:00,15.9,5.6,81,15
DYKZ0000000009131,2019-11-26 1:33:00,12,2,3329,14
LSXPHOTO000004046,2019-11-26 1:46:01,15.9,3.9,81,15
DYKZ0000000009133,2019-11-26 1:50:00,12,-0.1,3228,13
LSXPHOTO000004047,2019-11-26 1:53:00,15.9,4.9,81,15
LSYPHOTO000009926,2019-11-26 2:00:00,14.5,6.1,81,18
LSXPHOTO000004012,2019-11-26 2:02:00,15.9,5.4,82,16
DYKZ0000000009131,2019-11-26 2:03:00,12,2,3330,15
LSXPHOTO000004046,2019-11-26 2:16:01,15.9,3.7,82,16
DYKZ0000000009133,2019-11-26 2:20:01,12,-0.1,3229,14
LSXPHOTO000004047,2019-11-26 2:23:00,15.9,4.9,82,16
DYKZ0000000009137,2019-11-26 2:30:00,12.1,-1.1,3306,17
LSYPHOTO000009926,2019-11-26 2:30:01,14.5,6.1,82,19
LSXPHOTO000004012,2019-11-26 2:32:00,15.9,5.6,82,16
DYKZ0000000009131,2019-11-26 2:33:00,12,1.7,3330,15
DYKZ0000000009136,2019-11-26 2:30:00,11.8,3.2,44,12
LSXPHOTO000004046,2019-11-26 2:46:01,15.9,3.9,82,16
DYKZ0000000009133,2019-11-26 2:50:01,12,-0.1,3229,14
LSXPHOTO000004047,2019-11-26 2:53:01,15.9,4.9,82,16
LSYPHOTO000009926,2019-11-26 3:00:01,14.5,6.1,82,19
DYKZ0000000009137,2019-11-26 3:00:00,12.1,-1.1,3307,18
LSXPHOTO000004012,2019-11-26 3:02:00,15.9,5.4,83,17
DYKZ0000000009136,2019-11-26 3:00:01,11.8,3.2,45,13
DYKZ0000000009131,2019-11-26 3:03:00,12,1.7,3331,16
LSXPHOTO000004046,2019-11-26 3:16:00,15.9,3.7,83,17
DYKZ0000000009133,2019-11-26 3:20:01,12,-0.4,3230,15
LSXPHOTO000004047,2019-11-26 3:23:01,15.9,4.6,83,17
LSYPHOTO000009926,2019-11-26 3:30:01,14.5,6.1,83,20
LSXPHOTO000004012,2019-11-26 3:32:01,15.9,5.4,83,17
DYKZ0000000009131,2019-11-26 3:33:00,12,1.5,3331,16
LSXPHOTO000004046,2019-11-26 3:46:01,15.9,3.4,83,17
DYKZ0000000009133,2019-11-26 3:50:01,12,-0.4,3230,15
LSXPHOTO000004047,2019-11-26 3:53:00,15.9,4.9,83,17
LSYPHOTO000009926,2019-11-26 4:00:01,14.5,6.1,83,20
DYKZ0000000009136,2019-11-26 4:00:00,11.8,1.7,46,14
DYKZ0000000009137,2019-11-26 4:00:01,12.1,-1.4,3308,19
LSXPHOTO000004012,2019-11-26 4:02:00,15.9,5.6,84,18
DYKZ0000000009131,2019-11-26 4:03:00,11.9,1.5,3332,17
LSXPHOTO000004046,2019-11-26 4:16:00,15.9,3.7,84,18
DYKZ0000000009133,2019-11-26 4:20:01,12,-0.1,3231,16
LSXPHOTO000004047,2019-11-26 4:23:01,15.9,4.9,84,18
DYKZ0000000009137,2019-11-26 4:30:00,12,-1.4,3308,19
DYKZ0000000009136,2019-11-26 4:30:00,11.8,1,46,14
LSXPHOTO000004012,2019-11-26 4:32:00,15.9,5.4,84,18
DYKZ0000000009131,2019-11-26 4:33:00,11.9,1,3332,17
LSYPHOTO000009926,2019-11-26 4:38:00,14.5,6.4,84,0
LSXPHOTO000004046,2019-11-26 4:46:00,15.9,3.7,84,18
DYKZ0000000009133,2019-11-26 4:50:01,11.9,-0.6,3231,16
LSXPHOTO000004047,2019-11-26 4:53:01,15.8,5.1,84,18
DYKZ0000000009137,2019-11-26 5:00:01,12,-1.4,3309,20
LSXPHOTO000004012,2019-11-26 5:02:00,15.9,5.4,85,19
DYKZ0000000009131,2019-11-26 5:03:00,11.9,0.7,3333,18
LSYPHOTO000009926,2019-11-26 5:08:00,14.5,6.1,85,1
LSXPHOTO000004046,2019-11-26 5:16:00,15.8,3.7,85,19
DYKZ0000000009133,2019-11-26 5:20:01,11.9,-0.9,3232,17
LSXPHOTO000004047,2019-11-26 5:23:01,15.8,4.9,85,19
LSXPHOTO000004012,2019-11-26 5:32:00,15.9,5.6,85,19
DYKZ0000000009131,2019-11-26 5:33:00,11.9,0.2,3333,18
DYKZ0000000009137,2019-11-26 5:35:00,12.1,-1.4,3309,0
LSYPHOTO000009926,2019-11-26 5:38:00,14.5,6.4,85,1
LSXPHOTO000004046,2019-11-26 5:46:00,15.8,3.7,85,19
DYKZ0000000009133,2019-11-26 5:50:01,11.9,-0.9,3232,17
LSXPHOTO000004047,2019-11-26 5:53:01,15.8,5.1,85,19
DYKZ0000000009136,2019-11-26 6:00:00,11.8,1.5,48,16
LSXPHOTO000004012,2019-11-26 6:02:00,15.9,5.6,86,20
DYKZ0000000009131,2019-11-26 6:03:01,11.9,0,3334,19
DYKZ0000000009137,2019-11-26 6:05:00,12.1,-2.1,3310,1
LSYPHOTO000009926,2019-11-26 6:08:00,14.5,6.4,86,2
LSXPHOTO000004046,2019-11-26 6:16:01,15.9,3.7,86,20
DYKZ0000000009133,2019-11-26 6:20:00,11.9,-0.9,3233,18
LSXPHOTO000004047,2019-11-26 6:23:01,15.9,4.9,86,20
DYKZ0000000009136,2019-11-26 6:30:00,11.8,0.5,48,16
LSXPHOTO000004012,2019-11-26 6:32:00,15.8,5.6,86,20
DYKZ0000000009131,2019-11-26 6:33:01,11.9,0,3334,19
DYKZ0000000009137,2019-11-26 6:35:00,12,-2.6,3310,1
LSYPHOTO000009926,2019-11-26 6:38:01,14.5,6.4,86,2
LSXPHOTO000004046,2019-11-26 6:46:00,15.9,3.9,86,20
DYKZ0000000009133,2019-11-26 6:50:01,11.9,-1.1,3233,18
LSXPHOTO000004047,2019-11-26 6:53:01,15.9,5.1,86,20
LSXPHOTO000004012,2019-11-26 7:02:01,15.9,5.6,87,21
DYKZ0000000009136,2019-11-26 7:00:00,11.8,0.7,49,17
DYKZ0000000009131,2019-11-26 7:03:01,11.9,0,3335,20
DYKZ0000000009137,2019-11-26 7:05:00,12,-2.6,3311,2
LSYPHOTO000009926,2019-11-26 7:08:00,14.5,6.4,87,3
LSXPHOTO000004046,2019-11-26 7:16:01,15.9,3.9,87,21
DYKZ0000000009133,2019-11-26 7:20:00,11.9,-1.1,3234,19
DYKZ0000000009131,2019-11-26 7:33:01,11.9,0.2,3335,20
DYKZ0000000009137,2019-11-26 7:35:00,12,-2.8,3311,2
LSYPHOTO000009926,2019-11-26 7:38:01,14.5,6.4,87,3
LSXPHOTO000004047,2019-11-26 7:40:00,15.9,4.9,87,0
DYKZ0000000009133,2019-11-26 7:50:01,11.9,-1.4,3234,19
LSXPHOTO000004012,2019-11-26 7:53:01,15.9,5.4,87,0
DYKZ0000000009136,2019-11-26 8:00:00,11.5,7.3,50,18
DYKZ0000000009137,2019-11-26 8:05:00,11.7,-2.3,3312,3
LSXPHOTO000004046,2019-11-26 8:07:00,15.9,3.7,88,1
LSYPHOTO000009926,2019-11-26 8:08:00,14.5,6.6,88,4
LSXPHOTO000004047,2019-11-26 8:10:00,15.9,5.4,88,1
DYKZ0000000009133,2019-11-26 8:20:00,11.9,-1.4,3235,20
LSXPHOTO000004012,2019-11-26 8:23:00,15.9,5.9,88,1
DYKZ0000000009131,2019-11-26 8:27:00,11.6,2.7,3336,1
DYKZ0000000009137,2019-11-26 8:35:00,11.8,0.5,3312,3
LSXPHOTO000004046,2019-11-26 8:37:00,15.9,4.2,88,1
LSYPHOTO000009926,2019-11-26 8:38:01,14.5,7.1,88,4
LSXPHOTO000004047,2019-11-26 8:40:00,15.9,5.4,88,1
LSXPHOTO000004012,2019-11-26 8:53:00,15.9,6.4,88,1
DYKZ0000000009131,2019-11-26 8:57:00,11.7,3.9,3336,1
DYKZ0000000009137,2019-11-26 9:05:01,12.5,1.5,3313,4
LSXPHOTO000004046,2019-11-26 9:07:00,15.9,4.9,89,2
LSYPHOTO000009926,2019-11-26 9:08:01,14.5,7.3,89,5
LSXPHOTO000004047,2019-11-26 9:10:00,15.9,6.4,89,2
LSXPHOTO000004012,2019-11-26 9:23:00,16,6.8,89,2
DYKZ0000000009131,2019-11-26 9:27:00,12.6,4.6,3337,2
DYKZ0000000009133,2019-11-26 9:32:01,12.6,3.7,3235,0
DYKZ0000000009137,2019-11-26 9:35:01,13.2,2.7,3313,4
LSXPHOTO000004046,2019-11-26 9:37:00,16,5.4,89,2
LSYPHOTO000009926,2019-11-26 9:38:01,14.5,7.8,89,5
LSXPHOTO000004047,2019-11-26 9:40:00,15.9,6.8,89,2
LSXPHOTO000004012,2019-11-26 9:53:00,15.9,7.6,89,2
DYKZ0000000009131,2019-11-26 9:57:00,13.2,6.1,3337,2
DYKZ0000000009136,2019-11-26 10:00:01,12.9,7.3,52,20
DYKZ0000000009133,2019-11-26 10:02:00,13.1,7.3,3236,1
DYKZ0000000009137,2019-11-26 10:05:01,13.2,4.9,3314,5
LSXPHOTO000004046,2019-11-26 10:07:01,16,6.4,90,3
LSYPHOTO000009926,2019-11-26 10:08:01,14.5,8.8,90,6
LSXPHOTO000004047,2019-11-26 10:10:00,16,7.6,90,3
LSXPHOTO000004012,2019-11-26 10:23:00,16,8.1,90,3
DYKZ0000000009131,2019-11-26 10:27:01,13.2,8.5,3338,3
DYKZ0000000009133,2019-11-26 10:32:00,13.2,9.8,3236,1
DYKZ0000000009137,2019-11-26 10:35:01,13.2,6.1,3314,5
LSYPHOTO000009926,2019-11-26 10:38:01,14.5,9,90,6
LSXPHOTO000004047,2019-11-26 10:40:00,16,7.6,90,3
LSXPHOTO000004012,2019-11-26 10:53:00,16,8.3,90,3
DYKZ0000000009131,2019-11-26 10:57:00,13.2,11.7,3338,3
DYKZ0000000009136,2019-11-26 11:00:01,13,9.3,53,21
DYKZ0000000009133,2019-11-26 11:02:00,13.2,13.2,3237,2
DYKZ0000000009137,2019-11-26 11:05:01,13.2,8.5,3315,6
LSXPHOTO000004046,2019-11-26 11:07:00,16,7.1,91,4
LSYPHOTO000009926,2019-11-26 11:08:00,14.5,9.5,91,7
LSXPHOTO000004047,2019-11-26 11:10:00,16,8.5,91,4
LSXPHOTO000004012,2019-11-26 11:23:00,16,9,91,4
DYKZ0000000009131,2019-11-26 11:27:00,13.3,14.7,3339,4
DYKZ0000000009133,2019-11-26 11:32:00,13.3,15.4,3237,2
DYKZ0000000009137,2019-11-26 11:35:00,13.2,9,3315,6
LSXPHOTO000004046,2019-11-26 11:37:01,16,8.1,91,4
LSYPHOTO000009926,2019-11-26 11:38:00,14.5,10,91,7
LSXPHOTO000004047,2019-11-26 11:40:00,16,8.8,91,4
LSXPHOTO000004012,2019-11-26 11:53:00,16,9.5,91,4
DYKZ0000000009131,2019-11-26 11:57:00,13.3,16.1,3339,4
DYKZ0000000009133,2019-11-26 12:02:00,13.3,15.9,3238,3
DYKZ0000000009137,2019-11-26 12:05:01,13.2,11.5,3316,7
LSXPHOTO000004046,2019-11-26 12:07:01,16,8.1,92,5
LSYPHOTO000009926,2019-11-26 12:08:00,14.5,10.3,92,8
LSXPHOTO000004047,2019-11-26 12:10:00,16,9.3,92,5
LSXPHOTO000004012,2019-11-26 12:23:00,16,10,92,5
DYKZ0000000009131,2019-11-26 12:27:00,13.3,19,3340,5
DYKZ0000000009133,2019-11-26 12:32:00,13.3,15.9,3238,3
DYKZ0000000009137,2019-11-26 12:35:01,13.2,12.7,3316,7
LSXPHOTO000004046,2019-11-26 12:37:01,16,8.5,92,5
LSXPHOTO000004047,2019-11-26 12:40:00,16,9.3,92,5
LSXPHOTO000004012,2019-11-26 12:53:00,16,10.3,92,5
DYKZ0000000009131,2019-11-26 12:57:00,13.3,20.5,3340,5
DYKZ0000000009133,2019-11-26 13:02:00,13.3,16.8,3239,4
DYKZ0000000009137,2019-11-26 13:05:00,13.2,13.2,3317,8
LSXPHOTO000004046,2019-11-26 13:07:01,16,9,93,6
LSYPHOTO000009926,2019-11-26 13:08:01,14.6,11,93,9
LSXPHOTO000004047,2019-11-26 13:10:00,16,10,93,6
DYKZ0000000009132,2019-11-26 13:18:00,11.4,3.2,2915,1
LSXPHOTO000004012,2019-11-26 13:23:00,16.1,10.3,93,6
